ID_Anuncio,Tipo_Operacion,Tipo_Inmueble,Fecha_Extraccion,Ubicación,Distrito,Precio_Original,Moneda,Precio_Soles,Mantenimiento,Precio_Total_Soles,Precio_m2,m2,Dormitorios,Banos,Cocheras,Piscina,Gym,Parrilla,Seguridad_24_7,Mascotas,Antiguedad,Características,URL,Página
149334295,Alquiler,Casa,2026-04-18,"Surquillo, Lima",Surquillo,"S/ 8,500",PEN,8500.0,,,26.15,325,,4.0,2.0,0,0,0,0,0,No especifica,325 m² tot. | 4 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclcain-alquiler-de-casa-en-surquillo-lima-149334295?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=6,5
147669978,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,824 · USD 800",PEN,2824.0,220.0,3044.0,40.34,70,2.0,1.0,,0,0,0,0,0,No especifica,70 m² tot. | 2 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147669978?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=7,5
149176175,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,060 · USD 900",PEN,3060.0,350.0,3410.0,38.25,80,2.0,2.0,1.0,1,1,1,1,1,No especifica,80 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149176175?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=8,5
149390989,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 6,210 · USD 1,800",PEN,6210.0,1380.0,7590.0,34.5,180,2.0,2.0,2.0,0,0,0,0,0,No especifica,180 m² tot. | 2 dorm. | 2 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149390989?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=9,5
147754733,Alquiler,Casa,2026-04-18,"Carabayllo, Lima",Carabayllo,"S/ 3,500 · USD 1,000",PEN,3500.0,,,15.91,220,5.0,3.0,2.0,0,0,0,0,0,No especifica,220 m² tot. | 5 dorm. | 3 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclcain-alquiler-de-casa-en-carabayllo-lima-5-a-mas-dormitorios-147754733?n_src=Listado&n_pg=1&n_pos=11,5
149159473,Alquiler,Departamento,2026-04-18,"Lima, Lima",Lima,"S/ 3,365 · USD 970",PEN,3365.0,450.0,3815.0,31.16,108,1.0,1.0,1.0,0,1,1,0,1,No especifica,108 m² tot. | 1 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-lima-1-dormitorio-149159473?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=12,5
149396585,Alquiler,Departamento,2026-04-18,"Magdalena, Lima",Magdalena,"S/ 3,777 · USD 1,100",PEN,3777.0,390.0,4167.0,60.92,62,2.0,1.0,1.0,1,1,1,0,0,No especifica,62 m² tot. | 2 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-magdalena-lima-2-dormitorios-149396585?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=13,5
149508598,Alquiler,Departamento,2026-04-18,"Surquillo, Lima",Surquillo,"S/ 2,900 · USD 850",PEN,2900.0,,,17.06,170,4.0,3.0,,0,0,0,0,0,No especifica,170 m² tot. | 4 dorm. | 3 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-surquillo-lima-4-dormitorios-149508598?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=14,5
149478878,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,400 · USD 1,000",PEN,3400.0,,,56.67,60,1.0,2.0,1.0,1,1,1,1,0,No especifica,60 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149478878?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=16,5
149332648,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 2,800",PEN,2800.0,350.0,3150.0,31.46,89,3.0,2.0,1.0,0,1,1,1,1,No especifica,89 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-3-dormitorios-149332648?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=17,5
149516777,Alquiler,Departamento,2026-04-18,"Santiago de Surco, Lima",Santiago de Surco,"S/ 3,000",PEN,3000.0,350.0,3350.0,26.32,114,3.0,2.0,1.0,0,0,0,0,1,No especifica,114 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149516777?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=18,5
149506633,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 3,000 · USD 850",PEN,3000.0,200.0,3200.0,30.61,98,3.0,1.0,,0,0,0,0,0,No especifica,98 m² tot. | 3 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-3-dormitorios-149506633?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=19,5
149240786,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 12,920 · USD 3,800",PEN,12920.0,1400.0,14320.0,52.73,245,3.0,3.0,2.0,0,0,0,0,0,No especifica,245 m² tot. | 3 dorm. | 3 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-3-dormitorios-149240786?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=20,5
149222830,Alquiler,Departamento,2026-04-18,"Santiago de Surco, Lima",Santiago de Surco,S/ 999,PEN,999.0,10.0,1009.0,55.5,18,1.0,1.0,,0,0,0,0,0,No especifica,18 m² tot. | 1 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santiago-de-surco-lima-1-dormitorio-149222830?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=21,5
149579660,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 2,900",PEN,2900.0,350.0,3250.0,37.18,78,2.0,2.0,,0,0,0,1,0,No especifica,78 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-2-dormitorios-149579660?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=22,5
149477716,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 2,800",PEN,2800.0,285.0,3085.0,46.67,60,1.0,1.0,1.0,1,1,1,0,0,No especifica,60 m² tot. | 1 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-1-dormitorio-149477716?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=23,5
149433471,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 4,200 · USD 1,200",PEN,4200.0,350.0,4550.0,48.84,86,2.0,2.0,,0,0,0,0,0,No especifica,86 m² tot. | 2 dorm. | 2 baños | 172 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-2-dormitorios-149433471?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=24,5
149481962,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,380 · USD 1,000",PEN,3380.0,250.0,3630.0,48.99,69,2.0,2.0,,0,0,0,1,0,No especifica,69 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149481962?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=25,5
147206238,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,855 · USD 1,135",PEN,3855.0,400.0,4255.0,50.72,76,2.0,2.0,,1,1,1,0,1,No especifica,76 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147206238?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=26,5
149363818,Alquiler,Departamento,2026-04-18,"Santa Beatriz, Lima Cercado",Lima Cercado,"S/ 2,400",PEN,2400.0,250.0,2650.0,38.71,62,2.0,1.0,,0,1,1,0,0,No especifica,62 m² tot. | 2 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santa-beatriz-lima-cercado-2-dormitorios-149363818?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=27,5
148549240,Alquiler,Departamento,2026-04-18,"Barranco, Lima",Barranco,"S/ 3,230 · USD 950",PEN,3230.0,590.0,3820.0,55.69,58,1.0,1.0,,0,0,0,0,0,No especifica,58 m² tot. | 1 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-barranco-lima-1-dormitorio-148549240?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=29,5
149496925,Alquiler,Departamento,2026-04-18,"Barranco, Lima",Barranco,"S/ 2,333 · USD 700",PEN,2333.0,280.0,2613.0,42.42,55,1.0,1.0,1.0,0,0,0,0,1,No especifica,55 m² tot. | 1 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-barranco-lima-1-dormitorio-149496925?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=30,5
149397213,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 3,660 · USD 1,050",PEN,3660.0,275.0,3935.0,50.14,73,2.0,2.0,1.0,1,1,0,1,0,No especifica,73 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-2-dormitorios-149397213?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=11,6
149364055,Alquiler,Casa,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 91,000 · USD 26,000",PEN,91000.0,,,50.92,1787,,30.0,5.0,0,0,0,0,0,No especifica,1787 m² tot. | 30 baños | 5 estac.,https://urbania.pe/inmueble/clasificado/alclcain-alquiler-de-casa-en-miraflores-lima-149364055?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=18,6
149320008,Alquiler,Departamento,2026-04-18,"Surquillo, Lima",Surquillo,"S/ 3,500 · USD 1,000",PEN,3500.0,,,43.75,80,2.0,2.0,1.0,0,1,1,0,0,No especifica,80 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-surquillo-lima-2-dormitorios-149320008?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=23,6
149383540,Alquiler,Departamento,2026-04-18,"San Miguel, Lima",San Miguel,"S/ 2,098 · USD 635",PEN,2098.0,300.0,2398.0,34.97,60,2.0,2.0,,1,1,1,0,0,No especifica,60 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-miguel-lima-2-dormitorios-149383540?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=25,6
149176175,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,060 · USD 900",PEN,3060.0,350.0,3410.0,38.25,80,2.0,2.0,1.0,1,1,1,1,1,No especifica,80 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149176175?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=30,6
147915286,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,990",PEN,2990.0,350.0,3340.0,28.48,105,2.0,3.0,1.0,0,0,0,0,0,No especifica,105 m² tot. | 2 dorm. | 3 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147915286?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=4,7
149483964,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,900 · USD 850",PEN,2900.0,380.0,3280.0,39.19,74,1.0,2.0,1.0,0,0,0,1,0,No especifica,74 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149483964?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=5,7
147669978,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,824 · USD 800",PEN,2824.0,220.0,3044.0,40.34,70,2.0,1.0,,0,0,0,0,0,No especifica,70 m² tot. | 2 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147669978?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=7,7
149390989,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 6,210 · USD 1,800",PEN,6210.0,1380.0,7590.0,34.5,180,2.0,2.0,2.0,0,0,0,0,0,No especifica,180 m² tot. | 2 dorm. | 2 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149390989?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=9,7
149159473,Alquiler,Departamento,2026-04-18,"Lima, Lima",Lima,"S/ 3,365 · USD 970",PEN,3365.0,450.0,3815.0,31.16,108,1.0,1.0,1.0,0,1,1,0,1,No especifica,108 m² tot. | 1 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-lima-1-dormitorio-149159473?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=12,7
149396585,Alquiler,Departamento,2026-04-18,"Magdalena, Lima",Magdalena,"S/ 3,777 · USD 1,100",PEN,3777.0,390.0,4167.0,60.92,62,2.0,1.0,1.0,1,1,1,0,0,No especifica,62 m² tot. | 2 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-magdalena-lima-2-dormitorios-149396585?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=13,7
149478878,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,400 · USD 1,000",PEN,3400.0,,,56.67,60,1.0,2.0,1.0,1,1,1,1,0,No especifica,60 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149478878?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=16,7
149332648,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 2,800",PEN,2800.0,350.0,3150.0,31.46,89,3.0,2.0,1.0,0,1,1,1,1,No especifica,89 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-3-dormitorios-149332648?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=17,7
149506633,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 3,000 · USD 850",PEN,3000.0,200.0,3200.0,30.61,98,3.0,1.0,,0,0,0,0,0,No especifica,98 m² tot. | 3 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-3-dormitorios-149506633?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=19,7
149240786,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 12,920 · USD 3,800",PEN,12920.0,1400.0,14320.0,52.73,245,3.0,3.0,2.0,0,0,0,0,0,No especifica,245 m² tot. | 3 dorm. | 3 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-3-dormitorios-149240786?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=20,7
149477716,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 2,800",PEN,2800.0,285.0,3085.0,46.67,60,1.0,1.0,1.0,1,1,1,0,0,No especifica,60 m² tot. | 1 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-1-dormitorio-149477716?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=23,7
149481962,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,380 · USD 1,000",PEN,3380.0,250.0,3630.0,48.99,69,2.0,2.0,,0,0,0,1,0,No especifica,69 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149481962?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=25,7
147206238,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,855 · USD 1,135",PEN,3855.0,400.0,4255.0,50.72,76,2.0,2.0,,1,1,1,0,1,No especifica,76 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147206238?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=26,7
149363818,Alquiler,Departamento,2026-04-18,"Santa Beatriz, Lima Cercado",Lima Cercado,"S/ 2,400",PEN,2400.0,250.0,2650.0,38.71,62,2.0,1.0,,0,1,1,0,0,No especifica,62 m² tot. | 2 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santa-beatriz-lima-cercado-2-dormitorios-149363818?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=27,7
149483964,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,900 · USD 850",PEN,2900.0,380.0,3280.0,39.19,74,1.0,2.0,1.0,0,0,0,1,0,No especifica,74 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149483964?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=5,8
147669978,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,824 · USD 800",PEN,2824.0,220.0,3044.0,40.34,70,2.0,1.0,,0,0,0,0,0,No especifica,70 m² tot. | 2 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147669978?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=7,8
149176175,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,060 · USD 900",PEN,3060.0,350.0,3410.0,38.25,80,2.0,2.0,1.0,1,1,1,1,1,No especifica,80 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149176175?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=8,8
149390989,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 6,210 · USD 1,800",PEN,6210.0,1380.0,7590.0,34.5,180,2.0,2.0,2.0,0,0,0,0,0,No especifica,180 m² tot. | 2 dorm. | 2 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149390989?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=9,8
149396585,Alquiler,Departamento,2026-04-18,"Magdalena, Lima",Magdalena,"S/ 3,777 · USD 1,100",PEN,3777.0,390.0,4167.0,60.92,62,2.0,1.0,1.0,1,1,1,0,0,No especifica,62 m² tot. | 2 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-magdalena-lima-2-dormitorios-149396585?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=13,8
149478878,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,400 · USD 1,000",PEN,3400.0,,,56.67,60,1.0,2.0,1.0,1,1,1,1,0,No especifica,60 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149478878?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=16,8
149332648,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 2,800",PEN,2800.0,350.0,3150.0,31.46,89,3.0,2.0,1.0,0,1,1,1,1,No especifica,89 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-3-dormitorios-149332648?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=17,8
149516777,Alquiler,Departamento,2026-04-18,"Santiago de Surco, Lima",Santiago de Surco,"S/ 3,000",PEN,3000.0,350.0,3350.0,26.32,114,3.0,2.0,1.0,0,0,0,0,1,No especifica,114 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149516777?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=18,8
149506633,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 3,000 · USD 850",PEN,3000.0,200.0,3200.0,30.61,98,3.0,1.0,,0,0,0,0,0,No especifica,98 m² tot. | 3 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-3-dormitorios-149506633?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=19,8
149579660,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 2,900",PEN,2900.0,350.0,3250.0,37.18,78,2.0,2.0,,0,0,0,1,0,No especifica,78 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-2-dormitorios-149579660?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=22,8
147206238,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,855 · USD 1,135",PEN,3855.0,400.0,4255.0,50.72,76,2.0,2.0,,1,1,1,0,1,No especifica,76 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147206238?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=26,8
148549240,Alquiler,Departamento,2026-04-18,"Barranco, Lima",Barranco,"S/ 3,230 · USD 950",PEN,3230.0,590.0,3820.0,55.69,58,1.0,1.0,,0,0,0,0,0,No especifica,58 m² tot. | 1 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-barranco-lima-1-dormitorio-148549240?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=29,8
149396585,Alquiler,Departamento,2026-04-18,"Magdalena, Lima",Magdalena,"S/ 3,777 · USD 1,100",PEN,3777.0,390.0,4167.0,60.92,62,2.0,1.0,1.0,1,1,1,0,0,No especifica,62 m² tot. | 2 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-magdalena-lima-2-dormitorios-149396585?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=13,9
149240786,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 12,920 · USD 3,800",PEN,12920.0,1400.0,14320.0,52.73,245,3.0,3.0,2.0,0,0,0,0,0,No especifica,245 m² tot. | 3 dorm. | 3 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-3-dormitorios-149240786?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=20,9
149483964,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,900 · USD 850",PEN,2900.0,380.0,3280.0,39.19,74,1.0,2.0,1.0,0,0,0,1,0,No especifica,74 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149483964?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=5,10
147669978,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,824 · USD 800",PEN,2824.0,220.0,3044.0,40.34,70,2.0,1.0,,0,0,0,0,0,No especifica,70 m² tot. | 2 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147669978?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=7,10
149176175,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,060 · USD 900",PEN,3060.0,350.0,3410.0,38.25,80,2.0,2.0,1.0,1,1,1,1,1,No especifica,80 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149176175?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=8,10
147206238,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,855 · USD 1,135",PEN,3855.0,400.0,4255.0,50.72,76,2.0,2.0,,1,1,1,0,1,No especifica,76 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147206238?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=26,10
147915286,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,990",PEN,2990.0,350.0,3340.0,28.48,105,2.0,3.0,1.0,0,0,0,0,0,No especifica,105 m² tot. | 2 dorm. | 3 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147915286?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=4,11
